,SPX Ti,Date Tf,SPX Tf,Source,Tweet,Date Ti,Retweets,Favorites,SA,% Change SPX
2566,2661.0,20181030 0158,2658.5,Twitter for iPhone,RT @realDonaldTrump: I will be interviewed by Laura Ingraham  tonight at 10:00 P.M. on @FoxNews,20181030 0153,5738,0,0,-0.09394964299135664
2567,2660.0,20181030 0201,2656.5,Twitter for iPhone,.@troybalderson is doing a great job as Congressman from Ohio. We need him in D.C. Vote for Troy - He has my total Endorsement!,20181030 0156,1969,7149,1,-0.13157894736842105
2568,2656.5,20181030 0206,2655.25,Twitter for iPhone,RT @realDonaldTrump: I will be interviewed by Laura Ingraham  tonight at 10:00 P.M. on @FoxNews,20181030 0201,10203,0,0,-0.04705439488048184
2569,2657.25,20181030 0216,2657.75,Twitter for iPhone,.@Troy_Balderson is doing a great job as Congressman from Ohio. We need him in D.C. Vote for Troy - He has my total Endorsement!,20181030 0211,13344,49699,1,0.01881644557343118
2570,2654.25,20181030 0255,2658.75,Twitter for iPhone,Congressman @DenverRiggleman of the 5th District in Virginia is a popular guy who really knows how to get the job done! Really big help with Tax Cuts the Military and our great Vets. He has my Total Endorsement!,20181030 0250,1747,6509,1,0.16953941791466515
2571,2659.0,20181030 0306,2658.0,Twitter for iPhone,.@ErikPaulson @JasonLewis @JimHagedornMN and @PeteStauber love our Country and the Great State of Minnesota. They are winners and always get the job done We need them all in Congress for #MAGA. Border Military Vets 2nd A. Go Vote Minnesota. They have my Strong Endorsement!,20181030 0301,1581,5507,1,-0.037608123354644606
2572,2658.0,20181030 0310,2657.5,Twitter for iPhone,.@Denver4VA of the 5th District in Virginia is a popular guy who really knows how to get the job done! Really big help with Tax Cuts the Military and our great Vets. He has my Total Endorsement!,20181030 0305,9917,39632,1,-0.018811136192626032
2573,2658.25,20181030 0312,2658.75,Twitter for iPhone,Congressman @RodBlum of Iowa got a desperately needed Flood Wall for Cedar Rapids that was almost impossible to get. He makes a BIG difference for Iowa! Border Military Vets etc. We need Rod in D.C. He has my Strong Endorsement!,20181030 0307,13485,48531,-1,0.018809367064798268
2574,2659.25,20181030 0318,2658.75,Twitter for iPhone,Congresswoman @cathymcmorris of Washington State is an incredible leader who is respected by everyone in Congress. We need her badly in D.C. to keep building on #MAGA. She has my Strong Endorsement!,20181030 0313,10527,39455,1,-0.01880229387985334
2575,2658.75,20181030 0323,2661.0,Twitter for iPhone,.@Erik_Paulsen @Jason2CD @JimHagedornMN and @PeteStauber love our Country and the Great State of Minnesota. They are winners and always get the job done We need them all in Congress for #MAGA. Border Military Vets 2nd A. Go Vote Minnesota. They have my Strong Endorsement!,20181030 0318,626,2029,1,0.08462623413258111
2576,2660.5,20181030 0324,2659.75,Twitter for iPhone,Congressman @DaveBratVA7th is a fighter who is doing a great job for Virginia and for our Country. Border Military Vets 2nd Amendment and all else. We need Dave in D.C. He has my Strong Endorsement!,20181030 0319,12765,46669,1,-0.028190189813944746
2577,2660.5,20181030 0326,2660.5,Twitter for iPhone,.@Erik_Paulsen @Jason2CD @JimHagedornMN and @PeteStauber love our Country and the Great State of Minnesota. They are winners and always get the job done. We need them all in Congress for #MAGA. Border Military Vets 2nd A. Go Vote Minnesota. They have my Strong Endorsement!,20181030 0321,11798,43760,1,0.0
2578,2663.0,20181030 1217,2659.25,Twitter for iPhone,Congressman Andy Barr of Kentucky who just had a great debate with his Nancy Pelosi run opponent has been a winner for his State. Strong on Crime the Border Tax Cuts Military Vets and 2nd Amendment we need Andy in D.C. He has my Strong Endorsement!,20181030 1212,14645,56169,1,-0.14081862561021405
2579,2663.75,20181030 1230,2659.25,Twitter for iPhone,Congressman Kevin Brady of Texas is so popular in his District and far beyond that he doesn’t need any help - but I am giving it to him anyway. He is a great guy and the absolute “King” of Cutting Taxes. Highly respected by all he loves his State &amp; Country. Strong Endorsement!,20181030 1225,14199,57038,1,-0.16893477240732052
2580,2656.5,20181030 1238,2660.75,Twitter for iPhone,The Stock Market is up massively since the Election but is now taking a little pause - people want to see what happens with the Midterms. If you want your Stocks to go down I strongly suggest voting Democrat. They like the Venezuela financial model High Taxes &amp; Open Borders!,20181030 1233,30245,112456,1,0.15998494259363824
2581,2662.0,20181030 1258,2652.25,Twitter for iPhone,“If the Fed backs off and starts talking a little more Dovish I think we’re going to be right back to our 2800 to 2900 target range that we’ve had for the S&amp;P 500.” Scott Wren Wells Fargo.,20181030 1253,14921,61386,1,-0.36626596543951917
2582,2670.5,20181030 1515,2673.25,Twitter for iPhone,Just out: Consumer Confidence hits highest level since 2000.,20181030 1510,22529,96404,0,0.10297697060475566
2583,2719.75,20181031 1243,2722.63,Twitter for iPhone,The Caravans are made up of some very tough fighters and people. Fought back hard and viciously against Mexico at Northern Border before breaking through. Mexican soldiers hurt were unable or unwilling to stop Caravan. Should stop them before they reach our Border but won’t!,20181031 1238,19498,71923,-1,0.10589208566964277
2584,2721.5,20181031 1250,2721.5,Twitter for iPhone,Our military is being mobilized at the Southern Border. Many more troops coming. We will NOT let these Caravans which are also made up of some very bad thugs and gang members into the U.S. Our Border is sacred must come in legally. TURN AROUND!,20181031 1245,33112,127361,1,0.0
2585,2725.25,20181031 1306,2725.5,Twitter for iPhone,Melania and I were treated very nicely yesterday in Pittsburgh. The Office of the President was shown great respect on a very sad and solemn day. We were treaty so warmly. Small protest was not seen by us staged far away. The Fake News stories were just the opposite-Disgraceful!,20181031 1301,1666,6381,1,0.009173470323823502
2586,2724.25,20181031 1309,2726.0,Twitter for iPhone,Stock Market up more than 400 points yesterday. Today looks to be another good one. Companies earnings are great!,20181031 1304,12641,60741,1,0.06423786363219235
2587,2726.0,20181031 1314,2729.25,Twitter for iPhone,Melania and I were treated very nicely yesterday in Pittsburgh. The Office of the President was shown great respect on a very sad &amp; solemn day. We were treated so warmly. Small protest was not seen by us staged far away. The Fake News stories were just the opposite-Disgraceful! https://t.co/9B9HgCF1G9,20181031 1309,18018,71496,1,0.11922230374174615
2588,2728.75,20181031 1330,2727.0,Twitter for iPhone,So-called Birthright Citizenship which costs our Country billions of dollars and is very unfair to our citizens will be ended one way or the other. It is not covered by the 14th Amendment because of the words “subject to the jurisdiction thereof.” Many legal scholars agree.....,20181031 1325,27788,103636,-1,-0.06413192853870821
2589,2736.25,20181031 1422,2732.5,Twitter for iPhone,....Harry Reid was right in 1993 before he and the Democrats went insane and started with the Open Borders (which brings massive Crime) “stuff.” Don’t forget the nasty term Anchor Babies. I will keep our Country safe. This case will be settled by the United States Supreme Court!,20181031 1417,18947,66971,-1,-0.13704888076747374
2590,2734.25,20181031 1424,2733.25,Twitter for iPhone,The World is using our laws to our detriment. They laugh at the Stupidity they see!,20181031 1419,18255,74445,-1,-0.036573100484593585
2591,2728.25,20181031 1530,2727.25,Twitter for iPhone,“Donald Trump has made good on his promises and it drives Democrats Crazy!” Brad Blakeman @FoxNews,20181031 1525,14624,62029,1,-0.03665353248419317
2592,2726.0,20181031 1533,2725.63,Twitter for iPhone,Republicans will protect people with pre-existing conditions far better than the Dems!,20181031 1528,19880,78062,1,-0.013573000733671712
2593,2707.5,20181031 1648,2707.0,Twitter for iPhone,Paul Ryan should be focusing on holding the Majority rather than giving his opinions on Birthright Citizenship something he knows nothing about! Our new Republican Majority will work on this Closing the Immigration Loopholes and Securing our Border!,20181031 1643,32418,122475,1,-0.018467220683287162
2594,2709.5,20181031 1929,2709.75,Twitter for iPhone,Yesterday in Pittsburgh I was really impressed with Congressman Keith Rothfus (far more so than any other local political figure). His sincere level of compassion grief and sorrow for the events that took place was in its own way very inspiring. Vote for Keith!,20181031 1924,14461,61563,1,0.009226794611551946
2595,2709.75,20181031 1930,2709.5,Twitter for iPhone,#JOBSNOTMOBS! VOTE REPUBLICAN NOW!! https://t.co/wso9ZHIvyF,20181031 1925,28670,76880,0,-0.009225943352707815
2596,2714.5,20181031 2023,2714.5,Twitter for iPhone,It is outrageous what the Democrats are doing to our Country. Vote Republican now! https://t.co/0pWiwCHGbh https://t.co/2crea9HF7G,20181031 2018,41895,97576,-1,0.0
2597,2717.0,20181101 0058,2717.25,Twitter for iPhone,THANK YOU FLORIDA! Get out and VOTE Republican! #MAGA🇺🇸https://t.co/v3hpKOPBik,20181101 0053,16488,58652,0,0.009201324990798674
2598,2717.0,20181101 0148,2717.0,Twitter for iPhone,Fantastic evening in Florida with great PATRIOTS at a beautiful #MAGARally. Get out and https://t.co/0pWiwCq4MH so we can continue MAKING AMERICA SAFE &amp; GREAT AGAIN! https://t.co/c3fqrEdzFU https://t.co/VrmaMHPhl3,20181101 0143,12775,48260,1,0.0
2599,2713.0,20181101 0338,2711.0,Twitter for iPhone,That’s because they treat me fairly!“@FoxNews tops @CNN and @MSNBC combined in October cable news ratings” https://t.co/QX56Pwlmj4,20181101 0333,19417,75779,1,-0.07371913011426465
2600,2712.75,20181101 0339,2711.25,Twitter for iPhone,RT @realDonaldTrump: #JOBSNOTMOBS! VOTE REPUBLICAN NOW!! https://t.co/wso9ZHIvyF,20181101 0334,28763,0,0,-0.0552944429084877
2601,2712.75,20181101 0339,2711.25,Twitter for iPhone,RT @realDonaldTrump: Harry Reid when he was sane agreed with us on Birthright Citizenship! https://t.co/ypiE1QWKag,20181101 0334,25473,0,0,-0.0552944429084877
2602,2729.25,20181101 1414,2729.0,Twitter for iPhone,Just had a long and very good conversation with President Xi Jinping of China. We talked about many subjects with a heavy emphasis on Trade. Those discussions are moving along nicely with meetings being scheduled at the G-20 in Argentina. Also had good discussion on North Korea!,20181101 1409,21436,93732,1,-0.009160025648071815
2603,2727.75,20181101 1838,2727.75,Twitter for iPhone,Thank you to Rick Breckenridge and congratulations to Matt Rosendale (@MattForMontana). This is very big - see you in Montana on Saturday! Tickets: https://t.co/zX9sj0qUzN https://t.co/UWuHHs6Y0u,20181101 1833,8806,35391,0,0.0
2604,2727.75,20181101 1842,2727.5,Twitter for iPhone,....His opponent Jared Polis is weak on crime and weak on borders – could never do the job. Get out and VOTE – Walker has my Complete and Total Endorsement!,20181101 1837,8474,35011,-1,-0.009165062780680048
2605,2727.75,20181101 1842,2727.5,Twitter for iPhone,.@WalkerStapleton will be an extraordinary Governor for the State of Colorado. He is strong smart and has been successful at everything he has ever done....,20181101 1837,11718,47891,1,-0.009165062780680048
2606,2736.0,20181101 2059,2736.25,Twitter for iPhone,Illegal immigration affects the lives of all Americans. Illegal Immigration hurts American workers burdens American taxpayers undermines public safety and places enormous strain on local schools hospitals and communities...https://t.co/eN1IqPNBJY,20181101 2054,29041,94089,-1,0.009137426900584795
2607,2731.75,20181101 2216,2732.25,Twitter for iPhone,On my way to Columbia Missouri for a #MAGARally. Look forward to seeing everyone soon! https://t.co/0pWiwCHGbh https://t.co/oD6v3E13bk,20181101 2211,8685,42056,0,0.01830328543973643
2608,2733.75,20181101 2251,2734.0,Twitter for iPhone,Together we are Making America Safe and Great Again! https://t.co/0pWiwCHGbh https://t.co/rWl5aSpY3O,20181101 2246,23848,83554,1,0.009144947416552356
