source,text,created_at,retweet_count,favorite_count,is_retweet,id_str
Twitter for Android,"@DiamondandSilk: Crooked Hillary getting desperate. On TV bashing Trump. @CNN she forgot how she said a KKK member was her mentor.,08-27-2016 15:10:10,9062,21847,false,769552592158412800",,,,,
Twitter for Android,Heroin overdoses are taking over our children and others in the MIDWEST. Coming in from our southern border. We need strong border &amp; WALL!,8/27/2016 14:17,11366,34127,FALSE,7.69539E+17
Twitter for iPhone,New polls - join the MOVEMENT today.https://t.co/3KWOl20zMm #ImWithYou https://t.co/numII7W99T,8/27/2016 0:32,11629,26338,FALSE,7.69332E+17
Twitter for iPhone,Join us via our new #AmericaFirst APP! #TrumpPence16 https://t.co/FccLQSCkDY https://t.co/0angXB2BrI,8/26/2016 23:59,4724,12326,FALSE,7.69323E+17
Twitter for iPhone,Will be in Phoenix Arizona on Wednesday. Changing venue to much larger one. Demand is unreal. Polls looking great! #ImWithYou,8/26/2016 23:54,7359,22966,FALSE,7.69322E+17
Twitter for iPhone,Thank you @TeamTrump Florida. Keep me updated and lets get those 100000 registered voters!#MakeAmericaGreatAgain  https://t.co/lseAAqxjA9,8/26/2016 23:11,5043,14266,FALSE,7.69311E+17
Twitter for iPhone,I will be interviewed by @kimguilfoyle at 7pm on @FoxNews. #Enjoy!,8/26/2016 22:59,2432,10422,FALSE,7.69308E+17
Twitter for iPhone,Army training slide lists Hillary Clinton as insider threat: https://t.co/CQTSo2ETJF,8/26/2016 19:26,8405,16590,FALSE,7.69255E+17
Twitter for iPhone,Meet the ‘Trumpocrats’: Lifelong Democrats Breaking w/ Party Over Hillary to Support Donald Trump for President: https://t.co/g2N3JJWV8a,8/26/2016 19:21,7833,18589,FALSE,7.69253E+17
Twitter for iPhone,Hillary Clinton Deleted Emails Using Program Intended To Prevent Recovery #CrookedHillary https://t.co/D0MeBJXBwN,8/26/2016 19:18,8219,15785,FALSE,7.69253E+17
Twitter for Android,"How quickly people forget that Crooked Hillary called African-American youth ""SUPER PREDATORS"" - Has she apologized?",8/26/2016 17:14,12916,27759,FALSE,7.69221E+17
Twitter for Android,I am very proud to have brought the subject of illegal immigration back into the discussion. Such a big problem for our country-I will solve,8/26/2016 16:01,8947,31501,FALSE,7.69203E+17
Twitter for Android,Wonderful @pastormarkburns was attacked viciously and unfairly on @MSNBC by crazy @morningmika on low ratings @Morning_Joe. Apologize!,8/26/2016 14:50,5665,14700,FALSE,7.69185E+17
Twitter for Android,What do African-Americans and Hispanics have to lose by going with me. Look at the poverty crime and educational statistics. I will fix it!,8/26/2016 14:20,10467,30607,FALSE,7.69178E+17
Twitter for Android,Crooked Hillary will NEVER be able to solve the problems of poverty education and safety within the African-American &amp; Hispanic communities,8/26/2016 13:50,8939,28139,FALSE,7.6917E+17
Twitter for iPhone,The Clinton's are the real predators...https://t.co/Fr0gFtZVVz,8/26/2016 12:05,7049,17035,FALSE,7.69144E+17
Twitter for Android,@Lewenskimo: Your opponent has run out of ideas now resorts to personal attacks on you. Every Amercan knows you represent HOPE!!,8/26/2016 3:59,5468,17386,FALSE,7.69022E+17
Twitter for iPhone,Hillary Clinton needs to address the racist undertones of her 2008 campaign. #FlashbackFriday https://t.co/MJQp0rcnzH,8/26/2016 2:58,16437,31298,FALSE,7.69006E+17
Twitter for Android,@DonaldJTrumpJr: Company Gouging Price Of EpiPens Is A Clinton Foundation Donor And Partner https://t.co/HHlNGnlGMN via dailycaller,8/26/2016 2:47,9017,16217,FALSE,7.69003E+17
Twitter for Android,@foxnation: Flashback: Hillary Clinton Praised Former KKK Member Robert Byrd as 'Friend and Mentor': https://t.co/e0Hb2rLb1X,8/26/2016 2:46,8333,16407,FALSE,7.69003E+17
Twitter for iPhone,CLINTON CORRUPTION AND HER SABOTAGE OF THE INNER CITIES. Full speech transcript: https://t.co/npswT6lbg3,8/26/2016 2:45,5168,12793,FALSE,7.69003E+17
Twitter for Android,Hillary Clinton only knows how to make a speech when it is a hit on me. No policy and always very short (stamina). Media gives her a pass!,8/26/2016 2:40,9267,27016,FALSE,7.69001E+17
Twitter for iPhone,HRC is using the oldest play in the Dem playbook- when their policies fail they are left w/this one tired argument!https://t.co/FNbCMmwLTn,8/25/2016 21:25,10557,23150,FALSE,7.68922E+17
Twitter for iPhone,Hillary Clinton is using race-baiting to try to get African-American voters- but they know she is all talk and NO ACTION!,8/25/2016 20:45,10027,28491,FALSE,7.68912E+17
Twitter for iPhone,Hillary Clinton's short speech is pandering to the worst instincts in our society. She should be ashamed of herself!,8/25/2016 20:14,9434,27738,FALSE,7.68904E+17
Twitter for iPhone,Just watched recap of #CrookedHillary's speech. Very short and lies. She is the only one fear-mongering!,8/25/2016 20:11,7910,21743,FALSE,7.68904E+17
Twitter for Android,So many in the African-American community are doing so badly poverty and crime way up employment and jobs way down: I will fix it promise,8/25/2016 12:44,11018,33518,FALSE,7.68791E+17
Twitter for Android,Poll numbers are starting to look very good. Leading in Florida @CNN Arizona and big jump in Utah. All numbers rising national way up. Wow!,8/25/2016 12:34,10145,33619,FALSE,7.68789E+17
Twitter for Android,@Trump_Videos: .@Nigel_Farage of the #brexit fame - We CAN do this! We can #MAGA with @realDonaldTrump https://t.co/1qyuc8ZykJ,8/25/2016 4:34,5107,13184,FALSE,7.68668E+17
Twitter for iPhone,Thoughts and prayers to the great people of Indiana. You will prevail!,8/25/2016 1:41,7755,26530,FALSE,7.68624E+17
Twitter for iPhone,Great Governor @Mike_Pence is in Indiana to help lead the relief efforts after tornadoes struck. True leadership.,8/25/2016 1:40,7638,26904,FALSE,7.68624E+17
Twitter for iPhone,Will be on #Hannity @ 10pE @FoxNews- discussing various subjects including immigration-if elected we will #BuildTheWall &amp; enforce our laws!,8/25/2016 0:05,4369,16726,FALSE,7.686E+17
Twitter for iPhone,Thank you for your support!#AmericaFirst #ImWithYou https://t.co/N8FShwYt2g,8/24/2016 22:39,6580,18977,FALSE,7.68578E+17
Twitter for iPhone,A great afternoon in Tampa Florida. Thank you! #TrumpPence16 https://t.co/K5MBAcnfR1,8/24/2016 21:32,4934,17486,FALSE,7.68562E+17
Twitter for iPhone,New national poll released. Join the MOVEMENT &amp; together we will #MakeAmericaGreatAgain! https://t.co/3KWOl2ibaW https://t.co/rnU1fkn274,8/24/2016 17:24,6116,17151,FALSE,7.68499E+17
Twitter for iPhone,Great new poll Florida - thank you! #MakeAmericaGreatAgain https://t.co/7TKpe388Bc,8/24/2016 16:42,7443,20690,FALSE,7.68489E+17
Twitter for iPhone,I will not let the families of The Remembrance Project down! #MakeAmericaSafeAgainhttps://t.co/EMuSftG6RPhttps://t.co/FHPR44WixX,8/24/2016 15:19,6944,16487,FALSE,7.68468E+17
Twitter for iPhone,My thoughts and prayers are with the victims and families of those affected by two powerful earthquakes in Italy and Myanmar.,8/24/2016 14:01,8707,34306,FALSE,7.68448E+17
Twitter for iPhone,Thank you Travis County Texas!#MakeAmericaGreatAgain https://t.co/ZBnYzNb0eo,8/24/2016 2:56,7411,22351,FALSE,7.68281E+17
Twitter for iPhone,Will be participating in a Town Hall tonight on @SeanHannity at 10pmE from Austin Texas. Enjoy! https://t.co/8ZBneb0pGk,8/24/2016 0:13,5328,19503,FALSE,7.6824E+17
Twitter for iPhone,In Austin Texas with some of our amazing Border Patrol Agents. I will not let them down! https://t.co/U28HNPtjm9 https://t.co/7ImVH69fNb,8/23/2016 21:21,8553,26141,FALSE,7.68197E+17
Twitter for iPhone,Join me in Tampa Florida- tomorrow at 1pmE! Tickets: https://t.co/iwEAiWKgtR https://t.co/lLyaW6nxsP,8/23/2016 16:37,4320,13452,FALSE,7.68125E+17
Twitter for iPhone,President Obama should have gone to Louisiana days ago instead of golfing. Too little too late!,8/23/2016 16:15,13864,41482,FALSE,7.68119E+17
Twitter for Android,"Hillary Clinton strongly stated  that there was ""absolutely no connection"" between her private work and that of The State Department. LIE!",8/23/2016 14:46,9762,25913,FALSE,7.68097E+17
Twitter for Android,It is being reported by virtually everyone and is a fact  that the media pile on against me is the worst in American political history!,8/23/2016 13:53,11985,39380,FALSE,7.68084E+17
Twitter for Android,I am now in Texas doing a big fundraiser for the Republican Party and a @FoxNews Special on the BORDER and with victims of border crime!,8/23/2016 12:56,6723,23259,FALSE,7.68069E+17
Twitter for iPhone,The @WashingtonPost quickly put together a hit job book on me- comprised of copies of some of their inaccurate stories. Don't buy boring!,8/23/2016 1:02,5625,18406,FALSE,7.6789E+17
Twitter for iPhone,.@AnnCoulter's new book 'In Trump We Trust comes out tomorrow. People are saying it's terrific - knowing Ann I am sure it is!,8/23/2016 0:56,8242,25062,FALSE,7.67888E+17
Twitter for Android,Just leaving Akron Ohio after a packed rally. Amazing people! Going now to Texas.,8/22/2016 23:46,5783,24015,FALSE,7.67871E+17
Twitter for iPhone,Great meeting with active &amp; retired law enforcement officers- at the Fraternal Order of Police lodge in Akron Ohio. https://t.co/EUWhDC644R,8/22/2016 21:06,7972,25179,FALSE,7.6783E+17
Twitter for iPhone,Statement on Clinton Foundation:https://t.co/2twuzrB9om,8/22/2016 12:55,5846,13390,FALSE,7.67707E+17
Twitter for Android,Will be interviewed on @foxandfriends at 8:30 A.M. Eastern. ENJOY!,8/22/2016 12:31,2292,10898,FALSE,7.67701E+17
Twitter for Android,Some day when things calm down I'll tell the real story of @JoeNBC and his very insecure long-time girlfriend @morningmika. Two clowns!,8/22/2016 11:29,7297,21936,FALSE,7.67685E+17
Twitter for Android,Tried watching low-rated @Morning_Joe this morning  unwatchable! @morningmika is off the wall a neurotic and not very bright mess!,8/22/2016 11:21,4987,16989,FALSE,7.67683E+17
Twitter for Android,@realbill2016: @realDonaldTrump @Brainykid2010 @shl Trump leading LA Times poll https://t.co/908uLXCIWz,8/22/2016 11:06,6328,16454,FALSE,7.67679E+17
Twitter for Android,@Brainykid2010: @shl @realDonaldTrump The ad was actually very good!,8/22/2016 1:40,2373,9863,FALSE,7.67537E+17
Twitter for Android,@55Lidsville:  #TeamTrump @KellyannePolls You need to show the crowds at the rallies use Periscope! Show HC's 139 YT viewers vs DT 38K,8/22/2016 1:25,4195,13396,FALSE,7.67533E+17
Twitter for Android,@SinAbunz_TM: @realDonaldTrump TRUMP VICTORY IN NOVEMBER!  #MAGA #TrumpPence16,8/22/2016 1:23,3961,13835,FALSE,7.67533E+17
Twitter for Android,@Jimbos2002:  @Morning_Joe Video: Hillary referring to blacks as super predators that need to be brought to heel. https://t.co/pMIHWayMRw,8/22/2016 1:19,8247,15653,FALSE,7.67532E+17
Twitter for Android,I heard that @Morning_Joe was very nice on Friday but that little Donny D a big failure in TV (&amp; someone I helped) was nasty. Irrelevant!,8/22/2016 1:08,3640,13837,FALSE,7.67529E+17
Twitter for Android,Crooked Hillary is flooding the airwaves with false and misleading ads - all paid for by her bosses on Wall Street. Media is protecting her!,8/22/2016 0:33,13696,39598,FALSE,7.6752E+17
Twitter for Android,I have been drawing very big and enthusiastic crowds but the media refuses to show or discuss them. Something very big is happening!,8/21/2016 23:35,12507,39702,FALSE,7.67505E+17
Twitter for iPhone,Together we are going to MAKE AMERICA SAFE AND GREAT AGAIN!https://t.co/pUtN4kFhDK,8/21/2016 0:04,7783,21661,FALSE,7.6715E+17
Twitter for Android,@EyeCandyTMGayle: @realDonaldTrump please oh please take the CHARLOTTE NC speech ACROSS the swing states .... sooo powerful  Good!,8/21/2016 0:02,5388,18682,FALSE,7.6715E+17
Twitter for Android,@J58golf: @realDonaldTrump been a great week. More of the same will get you in the white house!,8/21/2016 0:02,4282,16363,FALSE,7.6715E+17
Twitter for iPhone,We will bring America together as ONE country again – united as Americans in common purpose and common dreams. #MAGA,8/20/2016 23:11,9837,30399,FALSE,7.67137E+17
Twitter for iPhone,Will be back soon Virginia. We are going to MAKE AMERICA GREAT AGAIN! #TrumpPence16 https://t.co/IU4JPSi0rZ,8/20/2016 23:04,5632,18269,FALSE,7.67135E+17
Twitter for Android,Will be interviewed on @JudgeJeanine at 9:00 P.M. Enjoy!,8/20/2016 23:02,3481,13781,FALSE,7.67135E+17
Twitter for Android,Just leaving Virginia - really big crowd great enthusiasm!,8/20/2016 22:57,3819,17304,FALSE,7.67133E+17
Twitter for iPhone,Thank you @JerryJrFalwell- will see you soon. #TrumpPence16 https://t.co/epfSJckcKq,8/20/2016 17:35,7214,18837,FALSE,7.67052E+17
Twitter for Android,"@CatOnGlass: 200000 new followers for @realDonaldTrump. From 10800000 to 11000000 All in the last ten days or so! #MAGA #AlwaysTrump,08-20-2016 05:02:57,8067,27239,false,766863067858759681",,,,,
Twitter for iPhone,.@Franklin_Graham @BillyNungesser @SamaritansPurse- so humbled by my time w/ you. You are in our thoughts &amp; prayers. https://t.co/I6xGsEzlwv,8/20/2016 1:14,8737,21778,FALSE,7.66805E+17
Twitter for iPhone,We are one nation. When one hurts we all hurt. We must all work together-to lift each other up.#StandWithLouisiana https://t.co/Ob7J2oBWhq,8/20/2016 1:00,17308,44258,FALSE,7.66802E+17
Twitter for iPhone,#WheresHillary? Sleeping!!!!!,8/20/2016 0:17,26977,60519,FALSE,7.66791E+17
Twitter for iPad,Thank you Michigan. This is a MOVEMENT. We are going to MAKE AMERICA SAFE AND GREAT AGAIN! #TrumpPence16 https://t.co/vP3eqF3Zbb,8/19/2016 22:16,9241,29973,FALSE,7.66761E+17
Twitter for iPhone,Great job by @EricTrump on interview with @BillHemmer on @FoxNews. #ImWithYou #TrumpTrain,8/19/2016 13:34,4094,16386,FALSE,7.6663E+17
Twitter for iPhone,Thank you to everyone for all of the nice comments by Twitter pundits and otherwise for my speech last night.,8/19/2016 13:27,7582,33303,FALSE,7.66628E+17
Twitter for iPhone,The reporting at the failing @nytimes gets worse and worse by the day. Fortunately it is a dying newspaper.,8/19/2016 12:43,5721,20652,FALSE,7.66617E+17
Twitter for iPhone,Thank you to NC for last evenings great reception. The speech was a great success. Heading now to Louisiana &amp; another speech tonight in MI.,8/19/2016 12:42,5763,24211,FALSE,7.66616E+17
Twitter for iPhone,We are one nation. When one state hurts we all hurt. We must all work together - to lift each other up. https://t.co/XoDkW5X3Wy,8/19/2016 10:40,16536,45140,FALSE,7.66586E+17
Twitter for iPhone,Thank you Charlotte North Carolina!#MakeAmericaGreatAgain https://t.co/Y19nUKkYTc,8/19/2016 0:52,4742,17440,FALSE,7.66438E+17
Twitter for iPhone,Together we will MAKE AMERICA GREAT AGAIN! https://t.co/aENuIvrUrS,8/19/2016 0:33,6707,18600,FALSE,7.66433E+17
Twitter for iPad,#CrookedHillary #ThrowbackThursday https://t.co/v8J0r64J7h,8/18/2016 20:55,27302,46486,FALSE,7.66378E+17
Twitter for Android,They will soon be calling me MR. BREXIT!,8/18/2016 12:11,17662,38729,FALSE,7.66246E+17
Twitter for Android,I will be doing a Town Hall tonight at 10:00 P.M. on @seanhannity - @FoxNews,8/18/2016 1:21,3493,14566,FALSE,7.66083E+17
Twitter for iPhone,Will be participating in a town hall event- hosted by @SeanHannity tonight at 10pmE on @FoxNews. Enjoy! https://t.co/7nReqYM7FF,8/17/2016 22:25,5751,20390,FALSE,7.66038E+17
Twitter Web Client,We are going to make this a government of the people once again!#MakeAmericaGreatAgain #ImWithYouhttps://t.co/Fi7yEb2XQb,8/17/2016 21:44,9751,24795,FALSE,7.66028E+17
Twitter Web Client,We will repeal &amp; replace #Obamacare which has caused soaring double-digit premium increases. It is a disaster! https://t.co/NNMyTJo6i6,8/17/2016 20:05,9890,27228,FALSE,7.66003E+17
Twitter Web Client,A vote for Hillary Clinton is a vote for another generation of poverty high crime &amp; lost opportunities. #ImWithYouhttps://t.co/Eph6qy7zyB,8/17/2016 16:57,15947,37300,FALSE,7.65956E+17
Twitter Web Client,#MakeAmericaSafeAgain #ImWithYouhttps://t.co/N9XNoGNcqc,8/17/2016 16:46,6060,16440,FALSE,7.65953E+17
Twitter for iPhone,Thank you Governor @ScottWalker &amp; @GOP Chairman @Reince Priebus. #MakeAmericaGreatAgain #ImWithYouhttps://t.co/IdJBuaKMwK,8/17/2016 16:36,5506,15574,FALSE,7.6595E+17
Twitter for iPhone,Join me in North Carolina - tomorrow at 7:30pm! #ImWithYou Tickets: https://t.co/vDag45zrDc,8/17/2016 13:24,3585,11121,FALSE,7.65902E+17
Twitter for iPhone,#LawandOrder #ImWithYouVideo: https://t.co/AIa2Z9po2h https://t.co/qqSfOfgdap,8/17/2016 4:39,5412,15092,FALSE,7.6577E+17
Twitter for iPhone,#LawandOrder #ImWithYouTranscript: https://t.co/YlATGI2Ph6,8/17/2016 4:22,4381,12439,FALSE,7.65766E+17
Twitter for iPhone,Will be on @SeanHannity tonight at 10pmE - delivering an important speech live from Wisconsin. #MakeAmericaGreatAgain,8/17/2016 1:48,4078,16141,FALSE,7.65727E+17
Twitter for iPhone,Just as we won the Cold War in part by exposing the evils of communism and the virtues of free markets....Cont: https://t.co/SXp7efXEZU,8/16/2016 23:17,5864,17099,FALSE,7.65689E+17
Twitter for iPhone,This is my pledge to the American people: https://t.co/Jb21oyNfxt,8/16/2016 22:38,7639,18464,FALSE,7.65679E+17
Twitter for iPhone,'It's just a 2-point race Clinton 38% Trump 36%' https://t.co/EzDzJ4EzIN,8/16/2016 19:22,7002,17199,FALSE,7.6563E+17
Twitter for iPhone,Another health insurer is pulling back due to 'persistent financial losses on #Obamacare plans.' Only the beginning! https://t.co/YqfaEvg8c3,8/16/2016 18:59,9882,21303,FALSE,7.65624E+17
Twitter for iPhone,#AmericasMerkel https://t.co/QFRs4bEUC1,8/15/2016 20:28,11140,22242,FALSE,7.65284E+17
Twitter for iPhone,CLINTON REFUGEE PLAN COULD BRING IN 620000 REFUGEES IN FIRST TERM AT LIFETIME COST OF OVER $400 BILLION. https://t.co/COZQNt6KVs,8/15/2016 20:26,13371,22764,FALSE,7.65283E+17
