,Date,Close,Source,Tweet,First Date,Retweets,Favorites,SA
3087,20181121 2223,2647.25,Twitter for iPhone,RT @realDonaldTrump: MAKE AMERICA GREAT AGAIN!,2018-11-21 22:18:28,42711,0,1
3088,20181121 2223,2647.25,Twitter for iPhone,RT @realDonaldTrump: AMERICA FIRST!,2018-11-21 22:18:24,43074,0,1
3089,20181122 0028,2652.0,Twitter for iPhone,Brutal and Extended Cold Blast could shatter ALL RECORDS - Whatever happened to Global Warming?,2018-11-22 00:23:09,28427,114148,-1
3090,20181122 0041,2653.5,Twitter for iPhone,You just can’t win with the Fake News Media. A big story today is that because I have pushed so hard and gotten Gasoline Prices so low more people are driving and I have caused traffic jams throughout our Great Nation. Sorry everyone!,2018-11-22 00:36:06,38571,169831,1
3091,20181122 1203,2635.5,Twitter for iPhone,“It’s a mean &amp; nasty world out there the Middle East in particular. This is a long and historic commitment &amp; one that is absolutely vital to America’s national security.” @SecPompeo  I agree 100%. In addition many Billions of Dollars of purchases made in U.S. big Jobs &amp; Oil!,2018-11-22 11:58:24,12844,57554,-1
3092,20181122 1206,2635.5,Twitter for iPhone,HAPPY THANKSGIVING TO ALL!,2018-11-22 12:01:51,33877,202283,1
3093,20181122 1226,2634.0,Twitter for iPhone,Justice Roberts can say what he wants but the 9th Circuit is a complete &amp; total disaster. It is out of control has a horrible reputation is overturned more than any Circuit in the Country 79% &amp; is used to get an almost guaranteed result. Judges must not Legislate Security...,2018-11-22 12:21:51,27034,106655,-1
3094,20181122 1235,2632.5,Twitter for iPhone,....and Safety at the Border or anywhere else. They know nothing about it and are making our Country unsafe. Our great Law Enforcement professionals MUST BE ALLOWED TO DO THEIR JOB! If not there will be only bedlam chaos injury and death. We want the Constitution as written!,2018-11-22 12:30:27,23501,97395,1
3095,20181122 2131,2643.0,Twitter for iPhone,This is the coldest weather in the history of the Thanksgiving Day Parade in NYC and one of the coldest Thanksgivings on record!,2018-11-22 21:26:12,15873,90827,-1
3096,20181122 2312,2640.75,Twitter for iPhone,Our highly trained security professionals are not allowed to do their job on the Border because of the Judicial Activism and Interference by the 9th Circuit. Nevertheless they are working hard to make America a safer place though hard to do when anybody filing a lawsuit wins!,2018-11-22 23:07:44,28093,116801,-1
3097,20181123 1246,2639.5,Twitter for iPhone,Republicans and Democrats MUST come together finally with a major Border Security package which will include funding for the Wall. After 40 years of talk it is finally time for action. Fix the Border for once and for all NOW!,2018-11-23 12:41:50,38114,163397,1
3098,20181123 1302,2630.25,Twitter for iPhone,Really good Criminal Justice Reform has a true shot at major bipartisan support. @senatemajldr Mitch McConnell and @senchuckschumer have a real chance to do something so badly needed in our country. Already past with big vote in House. Would be a major victory for ALL!,2018-11-23 12:57:18,9106,37997,1
3099,20181125 2018,2640.5,Twitter for iPhone,Mississippi Vote for @cindyhydesmith on Tuesday. Respected by all. We need her in Washington!. Thanks!,2018-11-25 20:13:00,14803,57850,1
3100,20181125 2025,2639.75,Twitter for iPhone,General Anthony Tata: “President Trump is a man of his word &amp; he said he was going to be tough on the Border and he is tough on the Border. He has rightfully strengthened the Border in the face of an unprecedented threat. It’s the right move by President Trump.” Thanks General!,2018-11-25 20:20:36,21474,84645,1
3101,20181125 2032,2637.75,Twitter for iPhone,Europe has to pay their fair share for Military Protection. The European Union for many years has taken advantage of us on Trade and then they don’t live up to their Military commitment through NATO. Things must change fast!,2018-11-25 20:27:34,21522,88108,1
3102,20181125 2044,2638.25,Twitter for iPhone,Clinton Foundation donations drop 42% - which shows that they illegally played the power game. They monetized their political influence through the Foundation. “During her tenure the State Department was put in the service of the Clinton Foundation.”  Andrew McCarthy,2018-11-25 20:39:26,36864,121797,-1
3103,20181126 0204,2646.75,Twitter for iPhone,.@60Minutes did a phony story about child separation when they know we had the exact same policy as the Obama Administration. In fact a picture of children in jails was used by other Fake Media to show how bad (cruel) we are but it was in 2014 during O years. Obama separated....,2018-11-26 01:59:13,29830,103732,-1
3104,20181126 0212,2648.75,Twitter for iPhone,....children from parents as did Bush etc. because that is the policy and law. I tried to keep them together but the problem is when you do that vast numbers of additional people storm the Border. So with Obama seperation is fine but with Trump it’s not. Fake 60 Minutes!,2018-11-26 02:07:27,28221,114356,1
3105,20181126 1124,2668.5,Twitter for iPhone,Mexico should move the flag waving Migrants many of whom are stone cold criminals back to their countries. Do it by plane do it by bus do it anyway you want but they are NOT coming into the U.S.A. We will close the Border permanently if need be. Congress fund the WALL!,2018-11-26 11:19:41,45629,174087,-1
3106,20181126 1438,2671.0,Twitter for iPhone,When Mueller does his final report will he be covering all of his conflicts of interest in a preamble will he be recommending action on all of the crimes of many kinds from those “on the other side”(whatever happened to Podesta?) and will he be putting in statements from.....,2018-11-26 14:33:12,26651,100397,1
3107,20181126 1449,2668.5,Twitter for iPhone,....hundreds of people closely involved with my campaign who never met saw or spoke to a Russian during this period? So many campaign workers people inside from the beginning ask me why they have not been called (they want to be). There was NO Collusion &amp; Mueller knows it!,2018-11-26 14:44:33,22863,93887,1
3108,20181126 1950,2657.75,Twitter for iPhone,On the ten-year anniversary of the Mumbai terror attack the U.S. stands with the people of India in their quest for justice. The attack killed 166 innocents including six Americans. We will never let terrorists win or even come close to winning!,2018-11-26 19:45:16,25128,104730,1
3109,20181126 1952,2657.75,Twitter for iPhone,While CNN doesn’t do great in the United States based on ratings outside of the U.S. they have very little competition. Throughout the world CNN has a powerful voice portraying the United States in an unfair....,2018-11-26 19:47:29,21997,82928,1
3110,20181126 1952,2657.75,Twitter for iPhone,....and false way. Something has to be done including the possibility of the United States starting our own Worldwide Network to show the World the way we really are GREAT!,2018-11-26 19:47:29,19972,82507,1
3111,20181126 2025,2658.25,Twitter for iPhone,....starts today election is on December 4th. @VoteBradRaff is tough on Crime and Borders Loves our Military and Vets. He will be great for jobs!,2018-11-26 20:20:59,9886,40162,1
3112,20181126 2025,2658.25,Twitter for iPhone,Brad Raffensperger will be a fantastic Secretary of State for Georgia - will work closely with @BrianKempGA. It is really important that you get out and vote for Brad - early voting....,2018-11-26 20:20:58,12276,49799,1
3113,20181127 0445,2669.25,Twitter for iPhone,RT @GOP: “Only with a strong Senate GOP majority can we defend your tax cuts defend your Second Amendment protect your Medicare and Socia…,2018-11-27 04:40:30,13790,0,1
3114,20181127 0445,2669.25,Twitter for iPhone,RT @GOP: “I need the great people of Mississippi to send a message to… the radical Democrats by electing @cindyhydesmith.” -@realDonaldTrum…,2018-11-27 04:40:22,9096,0,1
3115,20181127 0459,2667.5,Twitter for iPhone,RT @GOP: “Tomorrow the voters of this state will cast their ballots in one of the most important Senate elections of your lives—of all of…,2018-11-27 04:54:58,9163,0,1
3116,20181127 1235,2668.25,Twitter for iPhone,The Phony Witch Hunt continues but Mueller and his gang of Angry Dems are only looking at one side not the other. Wait until it comes out how horribly &amp; viciously they are treating people ruining lives for them refusing to lie. Mueller is a conflicted prosecutor gone rogue....,2018-11-27 12:30:37,25750,93537,-1
3117,20181127 1247,2669.0,Twitter for iPhone,....The Fake News Media builds Bob Mueller up as a Saint when in actuality he is the exact opposite. He is doing TREMENDOUS damage to our Criminal Justice System where he is only looking at one side and not the other. Heroes will come of this and it won’t be Mueller and his...,2018-11-27 12:42:58,24939,94209,-1
3118,20181127 1312,2668.0,Twitter for iPhone,....terrible Gang of Angry Democrats. Look at their past and look where they come from. The now $30000000 Witch Hunt continues and they’ve got nothing but ruined lives. Where is the Server? Let these terrible people go back to the Clinton Foundation and “Justice” Department!,2018-11-27 13:07:23,28872,105226,-1
3119,20181127 1337,2671.0,Twitter for iPhone,Polls are open in Mississippi. We need Cindy Hyde-Smith in Washington. GO OUT AND VOTE. Thanks!,2018-11-27 13:32:57,17248,69573,1
3120,20181127 1910,2686.25,Twitter for iPhone,Very disappointed with General Motors and their CEO Mary Barra for closing plants in Ohio Michigan and Maryland. Nothing being closed in Mexico &amp; China. The U.S. saved General Motors and this is the THANKS we get! We are now looking at cutting all @GM subsidies including....,2018-11-27 19:05:39,31187,124746,-1
3121,20181127 1910,2686.25,Twitter for iPhone,....for electric cars. General Motors made a big China bet years ago when they built plants there (and in Mexico) - don’t think that bet is going to pay off. I am here to protect America’s Workers!,2018-11-27 19:05:39,24945,109307,1
3122,20181128 0343,2683.5,Twitter for iPhone,Brenda Snipes in charge of voting in Broward County Florida was just spotted wearing a beautiful dress with 300 I VOTED signs on it. Just kidding she is a fine very honorable and highly respected voting tactician!,2018-11-28 03:38:48,19577,93850,1
3123,20181128 0347,2685.0,Twitter for iPhone,Congratulations to Senator Cindy Hyde-Smith on your big WIN in the Great State of Mississippi. We are all very proud of you!,2018-11-28 03:42:08,21557,107408,1
3124,20181128 1344,2732.25,Twitter for iPhone,While the disgusting Fake News is doing everything within their power not to report it that way at least 3 major players are intimating that the Angry Mueller Gang of Dems is viciously telling witnesses to lie about facts &amp; they will get relief. This is our Joseph McCarthy Era!,2018-11-28 13:39:38,27912,95339,-1
3125,20181128 1345,2732.75,Twitter for iPhone,RT @The_Trump_Train: If GM doesn't want to keep their jobs in the United States they should pay back the $11.2 billion bailout that was fu…,2018-11-28 13:40:48,20711,0,0
3126,20181128 1345,2732.75,Twitter for iPhone,RT @The_Trump_Train: https://t.co/FWJRNzBUB3,2018-11-28 13:40:18,25619,0,0
3127,20181128 1346,2734.0,Twitter for iPhone,RT @The_Trump_Train: Will CNN ever ask Border Patrol agents how they felt having large rocks chucked at them by criminal illegals?,2018-11-28 13:41:29,18773,0,-1
3128,20181128 1346,2734.0,Twitter for iPhone,RT @The_Trump_Train: Illegals can get up to $3874 a month under Federal Assistance program. Our social security checks are on average $120…,2018-11-28 13:41:14,43379,0,-1
3129,20181128 1434,2730.75,Twitter for iPhone,RT @MikePenceVP: I'm thankful for every day Hillary Clinton is not President!,2018-11-28 14:29:30,21050,0,0
3130,20181128 1436,2731.25,Twitter for iPhone,RT @dbongino: What the hell is this? 👇🏻 https://t.co/3haUa6XMRe,2018-11-28 14:31:18,17391,0,0
3131,20181128 1437,2731.75,Twitter for iPhone,RT @charliekirk11: WOW - if a conservative said this they would be boycotted and not allowed back in the public arena — Hillary said “all b…,2018-11-28 14:32:20,25624,0,1
3132,20181128 1448,2731.5,Twitter for iPhone,The reason that the small truck business in the U.S. is such a go to favorite is that for many years Tariffs of 25% have been put on small trucks coming into our country. It is called the “chicken tax.” If we did that with cars coming in many more cars would be built here.....,2018-11-28 14:43:31,17319,71225,1
